Petition,URL,State,Signatures Count
Pass full-scale Glass-Steagall to break up The City’s Too-Big-To-Fail Banks!,https://petition.parliament.uk/archived/petitions/186382,closed,291
Require better publicity for proposed traffic restrictions.,https://petition.parliament.uk/archived/petitions/186407,closed,92
Death sentence to offenders who kill and sexually abuse children under 16,https://petition.parliament.uk/archived/petitions/186414,closed,15
Give HM Forces the right to buy their MOD housing under the right to buy scheme,https://petition.parliament.uk/archived/petitions/186415,closed,68
Educate KS4 students with functional skills they can use later in life.,https://petition.parliament.uk/archived/petitions/186446,closed,17
All government agencies to stop using marital status titles for women,https://petition.parliament.uk/archived/petitions/186461,closed,10
Make all UK schools have mental health and anti-bullying guidance counsellors,https://petition.parliament.uk/archived/petitions/186468,closed,112
Parliamentary enquiry examining fully the DWP and the use of sanctions,https://petition.parliament.uk/archived/petitions/186470,closed,1353
"Charge cyclists road tax and insurance,require to have side mirrors by law",https://petition.parliament.uk/archived/petitions/186486,closed,11
Make transgender people be able to use the bathroom they feel comfortable with.,https://petition.parliament.uk/archived/petitions/186501,closed,8
"Delay Article 50 until impact of Brexit is clear, then consult the people again.",https://petition.parliament.uk/archived/petitions/186509,closed,18
Make female hygiene dispensers compulsory in all secondary schools.,https://petition.parliament.uk/archived/petitions/186515,closed,170
Introduce knowledge on diversity and the LGBT+ to the primary school curriculum,https://petition.parliament.uk/archived/petitions/186523,closed,11
Tougher punishment for crimes against teens/adults with autism/mental health.,https://petition.parliament.uk/archived/petitions/186553,closed,25
Discuss measures to increase notifiable disease vaccination uptake.,https://petition.parliament.uk/archived/petitions/186563,closed,47
Electric Cars should make a significant noise when moving for safety,https://petition.parliament.uk/archived/petitions/186564,closed,7
Make paying rent enough proof that you are able meet mortgage repayments,https://petition.parliament.uk/archived/petitions/186565,closed,147307
Overlook parents income for getting a student loan,https://petition.parliament.uk/archived/petitions/186570,closed,48
NHS to be run by each local council rather than a national organisation,https://petition.parliament.uk/archived/petitions/186573,closed,12
Introduce periodic retention elections for the judges of the UK Supreme Court.,https://petition.parliament.uk/archived/petitions/186579,closed,31
Replace all benefits with a citizens allowance,https://petition.parliament.uk/archived/petitions/186586,closed,76
Make it mandatory for ALL betting shops to have bandit screens,https://petition.parliament.uk/archived/petitions/186593,closed,145
Students to have over an hour and a half of Physical Education a week,https://petition.parliament.uk/archived/petitions/186595,closed,11
Stop HGV vehicles using the third lane on four lane motorway sections.,https://petition.parliament.uk/archived/petitions/186600,closed,20
"Allow the public to ""vote out"" members of the house of Lords.",https://petition.parliament.uk/archived/petitions/186606,closed,37
Allow 16 year olds to start driving lessons.,https://petition.parliament.uk/archived/petitions/186625,closed,11
Increase the funding of the cadet forces of Britain,https://petition.parliament.uk/archived/petitions/186643,closed,20
UK Citizens under the age of 40 should receive 3 cycles on the NHS for free.,https://petition.parliament.uk/archived/petitions/186649,closed,405
Make it law for school to start at 10am and finish later.,https://petition.parliament.uk/archived/petitions/186665,closed,20
"Stop our Government sending financial aid to China, India and Mexico.",https://petition.parliament.uk/archived/petitions/186667,closed,8
Pensions for nurses Who have worked forty years and are over sixty,https://petition.parliament.uk/archived/petitions/186692,closed,14
Make Civil Partnerships for Heterosexual Couples legal,https://petition.parliament.uk/archived/petitions/186713,closed,50
Allow GCSE students to have a formula sheet in their physics exam,https://petition.parliament.uk/archived/petitions/186721,closed,67
Ban Chewing Gum from being sold in the UK. Make towns cleaner and healthier.,https://petition.parliament.uk/archived/petitions/186731,closed,9
Make Byways Safer,https://petition.parliament.uk/archived/petitions/186767,closed,121
Ban the sale of non-rescue cats and dogs In pet stores.,https://petition.parliament.uk/archived/petitions/186771,closed,10
Force social media to verify its members more throughly to help stop bullying.,https://petition.parliament.uk/archived/petitions/186801,closed,21
Introduce paid bereavement leave as an employment right,https://petition.parliament.uk/archived/petitions/186829,closed,41
Give volunteers similar equality rights as employee's.,https://petition.parliament.uk/archived/petitions/186830,closed,37
Government introduce & underwrite affordability mortgages for first time buyers,https://petition.parliament.uk/archived/petitions/186832,closed,173
Tighten rules on companies that charge under 18s as if they were adult,https://petition.parliament.uk/archived/petitions/186838,closed,14
Investigate & regulate excessive fees charged by companies that sell tickets,https://petition.parliament.uk/archived/petitions/186850,closed,16
Allow the people a referendum on the potential abolition of the 'House of Lords',https://petition.parliament.uk/archived/petitions/186856,closed,47
Demand apology from US government for removing teacher Juhel Miah from US flight,https://petition.parliament.uk/archived/petitions/186876,closed,2401
That the government suspends Foreign Aid for 3 years to fund social care,https://petition.parliament.uk/archived/petitions/186890,closed,9
Make Autism Spectrum training compulsory for all mental health professionals.,https://petition.parliament.uk/archived/petitions/186902,closed,2609
Make animal farming and production processes part of the national curriculum.,https://petition.parliament.uk/archived/petitions/186908,closed,299
Reimburse university fees for new graduates willing to teach for three years.,https://petition.parliament.uk/archived/petitions/186919,closed,6
Start education programmes in schools to highlight the recurrence of sexism,https://petition.parliament.uk/archived/petitions/186934,closed,177
UK government immediately withdraw support for the Kiev regime.,https://petition.parliament.uk/archived/petitions/186937,closed,31
Use UK National Lottery to support the NHS and Care homes.,https://petition.parliament.uk/archived/petitions/186939,closed,16
Demand for animals play toys to pass a safety check,https://petition.parliament.uk/archived/petitions/186946,closed,140
Restore old mathematics specification.,https://petition.parliament.uk/archived/petitions/186947,closed,34
Force Google and other search engines to block illegal internet pharmacies,https://petition.parliament.uk/archived/petitions/186953,closed,128
Merge PSV license with Category C license,https://petition.parliament.uk/archived/petitions/186955,closed,124
Ban betting companies from sponsoring football teams.,https://petition.parliament.uk/archived/petitions/186959,closed,6
Entitle Student Nurses and Midwives Access to the 30 Hours Funded Childcare,https://petition.parliament.uk/archived/petitions/186983,closed,2833
UK Government to urge Venezuela to release its political prisoners,https://petition.parliament.uk/archived/petitions/187010,closed,634
student loan forgiveness for teachers in shortage recruitment subjects.,https://petition.parliament.uk/archived/petitions/187011,closed,84
Ban the delivery of charity collection bags to households in the U.K.,https://petition.parliament.uk/archived/petitions/187016,closed,10
