Petition,URL,State,Signatures Count
Change the rules for the housing element part of universal credit.,https://petition.parliament.uk/petitions/217327,closed,281
Ban disposable coffee cups as people are unaware of their impact on environment.,https://petition.parliament.uk/petitions/217330,closed,94
Legally require the Net Internal Floor area to be quoted for every home on sale.,https://petition.parliament.uk/petitions/217333,closed,227
Lower car tax and fuel benefit for diesel company cars after this years tax hike,https://petition.parliament.uk/petitions/217357,closed,24
British Army only to be used overseas at the request of a Sovereign Government.,https://petition.parliament.uk/petitions/217367,closed,9
No military action in Syria until perpetrators of chemical attacks are verified.,https://petition.parliament.uk/petitions/217369,closed,11
Abolition of the coarse fishing closed season on rivers (16th March-16th June),https://petition.parliament.uk/petitions/217376,closed,429
Abolish prohibited lanes for HGV overtaking on M11 and A14.,https://petition.parliament.uk/petitions/217421,closed,7
Utility companies to be responsible for repairing potholes around poor repairs,https://petition.parliament.uk/petitions/217423,closed,39
Cancel HS2 and put the money into road repairs and improvement.,https://petition.parliament.uk/petitions/217431,closed,47
Main parents household income to be calculated and used for child maintenance,https://petition.parliament.uk/petitions/217437,closed,71
Codify the requirement for parliamentary authorisation of military action.,https://petition.parliament.uk/petitions/217445,closed,45
Universal Credit: split payments between adults in each household,https://petition.parliament.uk/petitions/217450,closed,1358
Make it the law for all cats to be microchipped,https://petition.parliament.uk/petitions/217452,closed,2706
Ban the use of high-frequency sonic deterrents against young people,https://petition.parliament.uk/petitions/217458,closed,12
Adapt the education system: lower student exam anxiety whilst saving NHS funds.,https://petition.parliament.uk/petitions/217464,closed,2726
Protect property sellers by introducing 'conclusion of missives' contracts,https://petition.parliament.uk/petitions/217466,closed,25
Make it legal requirement to publish carbohydrate values of food in restaurants,https://petition.parliament.uk/petitions/217470,closed,3832
Make basic equality training a legal requirement for businesses,https://petition.parliament.uk/petitions/217474,closed,14
Repeal the 1997 handgun amendment act & legalise conceal-carry.,https://petition.parliament.uk/petitions/217485,closed,42
MPs must have a vote before the UK engages with military action in Libya,https://petition.parliament.uk/petitions/217489,closed,10
NHS doctors and dentists should receive a payrise of at least 3% in 2018.,https://petition.parliament.uk/petitions/217491,closed,5686
Bring in and legalise hand signals for riders to ask drivers to slow and stop,https://petition.parliament.uk/petitions/217495,closed,528
Extend the remit of Employment Tribunals to include all equality-related cases,https://petition.parliament.uk/petitions/217527,closed,16
Stop Ticket Touting and selling tickets above face value,https://petition.parliament.uk/petitions/217528,closed,2256
Free dental care for UK University Students whilst in full-time education,https://petition.parliament.uk/petitions/217529,closed,106
Refuse to take part in war in Syria and find a diplomatic path to peace,https://petition.parliament.uk/petitions/217531,closed,16
"Legislate so that for each creation of life peers, males do not exceed females",https://petition.parliament.uk/petitions/217535,closed,105
Make it mandatory for all schools in England to teach fire safety awareness.,https://petition.parliament.uk/petitions/217549,closed,227
Commit to a long-term funding plan for health & social care to the year 2035.,https://petition.parliament.uk/petitions/217550,closed,905
Require political parties to have robust procedures for tackling discrimination,https://petition.parliament.uk/petitions/217557,closed,1041
Make interest on student loan repayments tax deductible.,https://petition.parliament.uk/petitions/217565,closed,65
"Return the Road Fund Licence, back to weight of vehicle and NOT emissions.",https://petition.parliament.uk/petitions/217571,closed,100
Outlaw the use of gas gun type bird scarers.  They dont work and are a nuisance,https://petition.parliament.uk/petitions/217617,closed,16
UK public to vote on any military action,https://petition.parliament.uk/petitions/217648,closed,34
Let the general public have a vote on military action in Syria.,https://petition.parliament.uk/petitions/217656,closed,15
Proportional charge for all Governmental Fixed Penalty Notices and Fines.,https://petition.parliament.uk/petitions/217673,closed,32
Introduce a new system to ensure that roads are maintained to a safe standard.,https://petition.parliament.uk/petitions/217677,closed,39
Hold a snap election in response to Theresa May's poor leadership over Syria.,https://petition.parliament.uk/petitions/217681,closed,19
UK to raise the state pension to the OECD figure of 63% of average earnings.,https://petition.parliament.uk/petitions/217695,closed,3567
Force motorway service areas (MSAs) provide security for visiting HGVs at night.,https://petition.parliament.uk/petitions/217696,closed,363
Once the Brexit process is finished give the public the final say on the deal,https://petition.parliament.uk/petitions/217723,closed,1578
Make the DVLA Vehicle Records and HPI records available to the public for FREE,https://petition.parliament.uk/petitions/217731,closed,84
Allow on call and volunteer emergency personnel to use green flashing lights.,https://petition.parliament.uk/petitions/217764,closed,17
Legalise a new class of light electric vehicles,https://petition.parliament.uk/petitions/217767,closed,347
Free prescription charges in England,https://petition.parliament.uk/petitions/217772,closed,34
Reduce Foreign Aid budget to 0.5% of GDP,https://petition.parliament.uk/petitions/217773,closed,30
Allow police to confiscate mobile phones when drivers are caught using them.,https://petition.parliament.uk/petitions/217782,closed,20
Have the A1 & A2 Motorcycle Licence automatically upgrade after 2 years,https://petition.parliament.uk/petitions/217783,closed,63
Ban horse racing,https://petition.parliament.uk/petitions/217788,closed,47
First Aid education should be mandatory in all schools.,https://petition.parliament.uk/petitions/217801,closed,102
Government needs to require harassment training for late night venue licenses,https://petition.parliament.uk/petitions/217822,closed,36
Require all toll bridges to treat disabled people equally,https://petition.parliament.uk/petitions/217825,closed,11
Make the referral process for SPD easier and raise awareness of the condition,https://petition.parliament.uk/petitions/217829,closed,138
Urge Thameslink not to makes changes to timetable,https://petition.parliament.uk/petitions/217833,closed,12
Commission a statue of Enoch Powell to be placed outside Parliament,https://petition.parliament.uk/petitions/217848,closed,1091
Re-introduce a rail network along the old Wyre Forest / Tenbury line,https://petition.parliament.uk/petitions/217850,closed,44
Make the uk armed forces pensions tax free.,https://petition.parliament.uk/petitions/217852,closed,18676
Launch an independent inquiry into the 5g Health & Safety risks,https://petition.parliament.uk/petitions/217854,closed,1729
"If no agreement on the Ireland Border can be reached, Brexit must be abandoned.",https://petition.parliament.uk/petitions/217857,closed,7553
Scrap driving theory test,https://petition.parliament.uk/petitions/217859,closed,16
Get compensation from the Government for the Immigration (Windrush) Victims,https://petition.parliament.uk/petitions/217863,closed,27
Make bullying a criminal offence,https://petition.parliament.uk/petitions/217865,closed,18145
Standardizing the work week to 4 days with a 3 day weekend.,https://petition.parliament.uk/petitions/217868,closed,262
Build and repair road surfaces using the plastic waste produced in the UK,https://petition.parliament.uk/petitions/217874,closed,52
"Change the gcse scheme back to A,B,C instead of grades 9-1 so it’s easier",https://petition.parliament.uk/petitions/217889,closed,21
